temp_env,humidity,lux,wind_speed,pump_status,target_t_cell
33.39,60.0,0.0,3.56,0,33.39
0.0,5000.0,0,33.39,3.56,0.0
33.39,60.0,0.0,3.56,0,33.39
33.35,60.0,0.0,3.56,0,33.35
0.0,5000.0,0,33.35,3.56,0.0
33.35,60.0,0.0,3.56,0,33.35
33.3,60.0,0.0,3.56,0,33.3
0.0,5000.0,0,33.3,3.56,0.0
33.3,60.0,0.0,3.56,0,33.3
33.25,60.0,0.0,3.56,0,33.25
0.0,5000.0,0,33.25,3.56,0.0
33.25,60.0,0.0,3.56,0,33.25
33.2,60.0,0.0,3.56,0,33.2
0.0,5000.0,0,33.2,3.56,0.0
33.2,60.0,0.0,3.56,0,33.2
33.15,60.0,0.0,3.56,0,33.15
0.0,5000.0,0,33.15,3.56,0.0
33.15,60.0,0.0,3.56,0,33.15
33.1,60.0,0.0,3.56,0,33.1
0.0,5000.0,0,33.1,3.56,0.0
33.1,60.0,0.0,3.56,0,33.1
33.04,60.0,0.0,3.56,0,33.04
0.0,5000.0,0,33.04,3.56,0.0
33.04,60.0,0.0,3.56,0,33.04
32.99,60.0,0.0,3.56,0,32.99
0.0,5000.0,0,32.99,3.56,0.0
32.99,60.0,0.0,3.56,0,32.99
32.94,60.0,0.0,3.56,0,32.94
0.0,5000.0,0,32.94,3.56,0.0
32.94,60.0,0.0,3.56,0,32.94
32.89,60.0,0.0,3.56,0,32.89
0.0,5000.0,0,32.89,3.56,0.0
32.89,60.0,0.0,3.56,0,32.89
32.83,60.0,0.0,3.56,0,32.83
0.0,5000.0,0,32.83,3.56,0.0
32.83,60.0,0.0,3.56,0,32.83
32.78,60.0,0.0,3.56,0,32.78
0.0,5000.0,0,32.78,3.56,0.0
32.78,60.0,0.0,3.56,0,32.78
32.72,60.0,0.0,3.56,0,32.72
0.0,5000.0,0,32.72,3.56,0.0
32.72,60.0,0.0,3.56,0,32.72
32.67,60.0,0.0,3.56,0,32.67
0.0,5000.0,0,32.67,3.56,0.0
32.67,60.0,0.0,3.56,0,32.67
32.61,60.0,0.0,3.56,0,32.61
0.0,5000.0,0,32.61,3.56,0.0
32.61,60.0,0.0,3.56,0,32.61
32.56,60.0,0.0,3.56,0,32.56
0.0,5000.0,0,32.56,3.56,0.0
32.56,60.0,0.0,3.56,0,32.56
32.5,60.0,0.0,3.56,0,32.5
0.0,5000.0,0,32.5,3.56,0.0
32.5,60.0,0.0,3.56,0,32.5
32.44,60.0,0.0,3.56,0,32.44
0.0,5000.0,0,32.44,3.56,0.0
32.44,60.0,0.0,3.56,0,32.44
32.39,60.0,0.0,3.56,0,32.39
0.0,5000.0,0,32.39,3.56,0.0
32.39,60.0,0.0,3.56,0,32.39
32.33,60.0,0.0,3.56,0,32.33
0.0,5000.0,0,32.33,3.56,0.0
32.33,60.0,0.0,3.56,0,32.33
32.27,60.0,0.0,3.56,0,32.27
0.0,5000.0,0,32.27,3.56,0.0
32.27,60.0,0.0,3.56,0,32.27
32.21,60.0,0.0,3.56,0,32.21
0.0,5000.0,0,32.21,3.56,0.0
32.21,60.0,0.0,3.56,0,32.21
32.15,60.0,0.0,3.56,0,32.15
0.0,5000.0,0,32.15,3.56,0.0
32.15,60.0,0.0,3.56,0,32.15
32.09,60.0,0.0,3.56,0,32.09
0.0,5000.0,0,32.09,3.56,0.0
32.09,60.0,0.0,3.56,0,32.09
32.03,60.0,0.0,3.56,0,32.03
0.0,5000.0,0,32.03,3.56,0.0
32.03,60.0,0.0,3.56,0,32.03
31.97,60.0,0.0,3.56,0,31.97
0.0,5000.0,0,31.97,3.56,0.0
31.97,60.0,0.0,3.56,0,31.97
31.91,60.0,0.0,3.56,0,31.91
0.0,5000.0,0,31.91,3.56,0.0
31.91,60.0,0.0,3.56,0,31.91
31.85,60.0,0.0,3.56,0,31.85
0.0,5000.0,0,31.85,3.56,0.0
31.85,60.0,0.0,3.56,0,31.85
31.79,60.0,0.0,3.56,0,31.79
0.0,5000.0,0,31.79,3.56,0.0
31.79,60.0,0.0,3.56,0,31.79
31.73,60.0,0.0,3.56,0,31.73
0.0,5000.0,0,31.73,3.56,0.0
31.73,60.0,0.0,3.56,0,31.73
31.67,60.0,0.0,3.56,0,31.67
0.0,5000.0,0,31.67,3.56,0.0
31.67,60.0,0.0,3.56,0,31.67
31.61,60.0,0.0,3.56,0,31.61
0.0,5000.0,0,31.61,3.56,0.0
31.61,60.0,0.0,3.56,0,31.61
31.55,60.0,0.0,3.56,0,31.55
0.0,5000.0,0,31.55,3.56,0.0
31.55,60.0,0.0,3.56,0,31.55
31.48,60.0,0.0,3.56,0,31.48
0.0,5000.0,0,31.48,3.56,0.0
31.48,60.0,0.0,3.56,0,31.48
31.42,60.0,0.0,3.56,0,31.42
0.0,5000.0,0,31.42,3.56,0.0
31.42,60.0,0.0,3.56,0,31.42
31.36,60.0,0.0,3.56,0,31.36
0.0,5000.0,0,31.36,3.56,0.0
31.36,60.0,0.0,3.56,0,31.36
31.29,60.0,0.0,3.56,0,31.29
0.0,5000.0,0,31.29,3.56,0.0
31.29,60.0,0.0,3.56,0,31.29
31.23,60.0,0.0,3.56,0,31.23
0.0,5000.0,0,31.23,3.56,0.0
31.23,60.0,0.0,3.56,0,31.23
31.17,60.0,0.0,3.56,0,31.17
0.0,5000.0,0,31.17,3.56,0.0
31.17,60.0,0.0,3.56,0,31.17
31.1,60.0,0.0,3.56,0,31.1
0.0,5000.0,0,31.1,3.56,0.0
31.1,60.0,0.0,3.56,0,31.1
31.04,60.0,0.0,3.56,0,31.04
0.0,5000.0,0,31.04,3.56,0.0
31.04,60.0,0.0,3.56,0,31.04
30.98,60.0,0.0,3.56,0,30.98
0.0,5000.0,0,30.98,3.56,0.0
30.98,60.0,0.0,3.56,0,30.98
30.91,60.0,0.0,3.56,0,30.91
0.0,5000.0,0,30.91,3.56,0.0
30.91,60.0,0.0,3.56,0,30.91
30.85,60.0,0.0,3.56,0,30.85
0.0,5000.0,0,30.85,3.56,0.0
30.85,60.0,0.0,3.56,0,30.85
30.78,60.0,0.0,3.56,0,30.78
0.0,5000.0,0,30.78,3.56,0.0
30.78,60.0,0.0,3.56,0,30.78
30.72,60.0,0.0,3.56,0,30.72
0.0,5000.0,0,30.72,3.56,0.0
30.72,60.0,0.0,3.56,0,30.72
30.65,60.0,0.0,3.56,0,30.65
0.0,5000.0,0,30.65,3.56,0.0
30.65,60.0,0.0,3.56,0,30.65
30.59,60.0,0.0,3.56,0,30.59
0.0,5000.0,0,30.59,3.56,0.0
30.59,60.0,0.0,3.56,0,30.59
30.52,60.0,0.0,3.56,0,30.52
0.0,5000.0,0,30.52,3.56,0.0
30.52,60.0,0.0,3.56,0,30.52
30.46,60.0,0.0,3.56,0,30.46
0.0,5000.0,0,30.46,3.56,0.0
30.46,60.0,0.0,3.56,0,30.46
30.39,60.0,0.0,3.56,0,30.39
0.0,5000.0,0,30.39,3.56,0.0
30.39,60.0,0.0,3.56,0,30.39
30.33,60.0,0.0,3.56,0,30.33
0.0,5000.0,0,30.33,3.56,0.0
30.33,60.0,0.0,3.56,0,30.33
30.26,60.0,0.0,3.56,0,30.26
0.0,5000.0,0,30.26,3.56,0.0
30.26,60.0,0.0,3.56,0,30.26
30.2,60.0,0.0,3.56,0,30.2
0.0,5000.0,0,30.2,3.56,0.0
30.2,60.0,0.0,3.56,0,30.2
30.13,60.0,0.0,3.56,0,30.13
0.0,5000.0,0,30.13,3.56,0.0
30.13,60.0,0.0,3.56,0,30.13
30.07,60.0,0.0,3.56,0,30.07
0.0,5000.0,0,30.07,3.56,0.0
30.07,60.0,0.0,3.56,0,30.07
30.0,60.0,0.0,3.56,0,30.0
0.0,5000.0,0,30.0,3.56,0.0
30.0,60.0,0.0,3.56,0,30.0
29.93,60.0,0.0,3.56,0,29.93
0.0,5000.0,0,29.93,3.56,0.0
29.93,60.0,0.0,3.56,0,29.93
29.87,60.0,0.0,3.56,0,29.87
0.0,5000.0,0,29.87,3.56,0.0
29.87,60.0,0.0,3.56,0,29.87
29.8,60.0,0.0,3.56,0,29.8
0.0,5000.0,0,29.8,3.56,0.0
29.8,60.0,0.0,3.56,0,29.8
29.74,60.0,0.0,3.56,0,29.74
0.0,5000.0,0,29.74,3.56,0.0
29.74,60.0,0.0,3.56,0,29.74
29.67,60.0,0.0,3.56,0,29.67
0.0,5000.0,0,29.67,3.56,0.0
29.67,60.0,0.0,3.56,0,29.67
29.61,60.0,0.0,3.56,0,29.61
0.0,5000.0,0,29.61,3.56,0.0
29.61,60.0,0.0,3.56,0,29.61
29.54,60.0,0.0,3.56,0,29.54
0.0,5000.0,0,29.54,3.56,0.0
29.54,60.0,0.0,3.56,0,29.54
29.48,60.0,0.0,3.56,0,29.48
0.0,5000.0,0,29.48,3.56,0.0
29.48,60.0,0.0,3.56,0,29.48
29.41,60.0,0.0,3.56,0,29.41
0.0,5000.0,0,29.41,3.56,0.0
29.41,60.0,0.0,3.56,0,29.41
29.35,60.0,0.0,3.56,0,29.35
0.0,5000.0,0,29.35,3.56,0.0
29.35,60.0,0.0,3.56,0,29.35
29.28,60.0,0.0,3.56,0,29.28
0.0,5000.0,0,29.28,3.56,0.0
29.28,60.0,0.0,3.56,0,29.28
29.22,60.0,0.0,3.56,0,29.22
0.0,5000.0,0,29.22,3.56,0.0
29.22,60.0,0.0,3.56,0,29.22
29.15,60.0,0.0,3.56,0,29.15
0.0,5000.0,0,29.15,3.56,0.0
29.15,60.0,0.0,3.56,0,29.15
29.09,60.0,0.0,3.56,0,29.09
0.0,5000.0,0,29.09,3.56,0.0
29.09,60.0,0.0,3.56,0,29.09
29.02,60.0,0.0,3.56,0,29.02
0.0,5000.0,0,29.02,3.56,0.0
29.02,60.0,0.0,3.56,0,29.02
28.96,60.0,0.0,3.56,0,28.96
0.0,5000.0,0,28.96,3.56,0.0
28.96,60.0,0.0,3.56,0,28.96
28.9,60.0,0.0,3.56,0,28.9
0.0,5000.0,0,28.9,3.56,0.0
28.9,60.0,0.0,3.56,0,28.9
28.83,60.0,0.0,3.56,0,28.83
0.0,5000.0,0,28.83,3.56,0.0
28.83,60.0,0.0,3.56,0,28.83
28.77,60.0,0.0,3.56,0,28.77
0.0,5000.0,0,28.77,3.56,0.0
28.77,60.0,0.0,3.56,0,28.77
28.71,60.0,0.0,3.56,0,28.71
0.0,5000.0,0,28.71,3.56,0.0
28.71,60.0,0.0,3.56,0,28.71
28.64,60.0,0.0,3.56,0,28.64
0.0,5000.0,0,28.64,3.56,0.0
28.64,60.0,0.0,3.56,0,28.64
28.58,60.0,0.0,3.56,0,28.58
0.0,5000.0,0,28.58,3.56,0.0
28.58,60.0,0.0,3.56,0,28.58
28.52,60.0,0.0,3.56,0,28.52
0.0,5000.0,0,28.52,3.56,0.0
28.52,60.0,0.0,3.56,0,28.52
28.45,60.0,0.0,3.56,0,28.45
0.0,5000.0,0,28.45,3.56,0.0
28.45,60.0,0.0,3.56,0,28.45
28.39,60.0,0.0,3.56,0,28.39
0.0,5000.0,0,28.39,3.56,0.0
28.39,60.0,0.0,3.56,0,28.39
28.33,60.0,0.0,3.56,0,28.33
0.0,5000.0,0,28.33,3.56,0.0
28.33,60.0,0.0,3.56,0,28.33
28.27,60.0,0.0,3.56,0,28.27
0.0,5000.0,0,28.27,3.56,0.0
28.27,60.0,0.0,3.56,0,28.27
28.21,60.0,0.0,3.56,0,28.21
0.0,5000.0,0,28.21,3.56,0.0
28.21,60.0,0.0,3.56,0,28.21
28.15,60.0,0.0,3.56,0,28.15
0.0,5000.0,0,28.15,3.56,0.0
28.15,60.0,0.0,3.56,0,28.15
28.09,60.0,0.0,3.56,0,28.09
0.0,5000.0,0,28.09,3.56,0.0
28.09,60.0,0.0,3.56,0,28.09
28.03,60.0,0.0,3.56,0,28.03
0.0,5000.0,0,28.03,3.56,0.0
28.03,60.0,0.0,3.56,0,28.03
27.97,60.0,0.0,3.56,0,27.97
0.0,5000.0,0,27.97,3.56,0.0
27.97,60.0,0.0,3.56,0,27.97
27.91,60.0,0.0,3.56,0,27.91
0.0,5000.0,0,27.91,3.56,0.0
27.91,60.0,0.0,3.56,0,27.91
27.85,60.0,0.0,3.56,0,27.85
0.0,5000.0,0,27.85,3.56,0.0
27.85,60.0,0.0,3.56,0,27.85
27.79,60.0,0.0,3.56,0,27.79
0.0,5000.0,0,27.79,3.56,0.0
27.79,60.0,0.0,3.56,0,27.79
27.73,60.0,0.0,3.56,0,27.73
0.0,5000.0,0,27.73,3.56,0.0
27.73,60.0,0.0,3.56,0,27.73
27.67,60.0,0.0,3.56,0,27.67
0.0,5000.0,0,27.67,3.56,0.0
27.67,60.0,0.0,3.56,0,27.67
27.61,60.0,0.0,3.56,0,27.61
0.0,5000.0,0,27.61,3.56,0.0
27.61,60.0,0.0,3.56,0,27.61
27.56,60.0,0.0,3.56,0,27.56
0.0,5000.0,0,27.56,3.56,0.0
27.56,60.0,0.0,3.56,0,27.56
27.5,60.0,0.0,3.56,0,27.5
0.0,5000.0,0,27.5,3.56,0.0
27.5,60.0,0.0,3.56,0,27.5
27.44,60.0,0.0,3.56,0,27.44
0.0,5000.0,0,27.44,3.56,0.0
27.44,60.0,0.0,3.56,0,27.44
27.39,60.0,0.0,3.56,0,27.39
0.0,5000.0,0,27.39,3.56,0.0
27.39,60.0,0.0,3.56,0,27.39
27.33,60.0,0.0,3.56,0,27.33
0.0,5000.0,0,27.33,3.56,0.0
27.33,60.0,0.0,3.56,0,27.33
27.28,60.0,0.0,3.56,0,27.28
0.0,5000.0,0,27.28,3.56,0.0
27.28,60.0,0.0,3.56,0,27.28
27.22,60.0,0.0,3.56,0,27.22
0.0,5000.0,0,27.22,3.56,0.0
27.22,60.0,0.0,3.56,0,27.22
27.17,60.0,0.0,3.56,0,27.17
0.0,5000.0,0,27.17,3.56,0.0
27.17,60.0,0.0,3.56,0,27.17
27.11,60.0,0.0,3.56,0,27.11
0.0,5000.0,0,27.11,3.56,0.0
27.11,60.0,0.0,3.56,0,27.11
27.06,60.0,0.0,3.56,0,27.06
0.0,5000.0,0,27.06,3.56,0.0
27.06,60.0,0.0,3.56,0,27.06
27.01,60.0,0.0,3.56,0,27.01
0.0,5000.0,0,27.01,3.56,0.0
27.01,60.0,0.0,3.56,0,27.01
26.96,60.0,0.0,3.56,0,26.96
0.0,5000.0,0,26.96,3.56,0.0
26.96,60.0,0.0,3.56,0,26.96
26.9,60.0,0.0,3.56,0,26.9
0.0,5000.0,0,26.9,3.56,0.0
26.9,60.0,0.0,3.56,0,26.9
26.85,60.0,0.0,3.56,0,26.85
0.0,5000.0,0,26.85,3.56,0.0
26.85,60.0,0.0,3.56,0,26.85
26.8,60.0,0.0,3.56,0,26.8
0.0,5000.0,0,26.8,3.56,0.0
26.8,60.0,0.0,3.56,0,26.8
26.75,60.0,0.0,3.56,0,26.75
0.0,5000.0,0,26.75,3.56,0.0
26.75,60.0,0.0,3.56,0,26.75
26.7,60.0,0.0,3.56,0,26.7
0.0,5000.0,0,26.7,3.56,0.0
26.7,60.0,0.0,3.56,0,26.7
26.65,60.0,0.0,3.56,0,26.65
0.0,5000.0,0,26.65,3.56,0.0
26.65,60.0,0.0,3.56,0,26.65
26.61,60.0,0.0,3.56,0,26.61
0.0,5000.0,0,26.61,3.56,0.0
26.61,60.0,0.0,3.56,0,26.61
26.56,60.0,0.0,3.56,0,26.56
0.0,5000.0,0,26.56,3.56,0.0
26.56,60.0,0.0,3.56,0,26.56
26.51,60.0,0.0,3.56,0,26.51
0.0,5000.0,0,26.51,3.56,0.0
26.51,60.0,0.0,3.56,0,26.51
26.46,60.0,0.0,3.56,0,26.46
0.0,5000.0,0,26.46,3.56,0.0
26.46,60.0,0.0,3.56,0,26.46
26.42,60.0,0.0,3.56,0,26.42
0.0,5000.0,0,26.42,3.56,0.0
26.42,60.0,0.0,3.56,0,26.42
26.37,60.0,0.0,3.56,0,26.37
0.0,5000.0,0,26.37,3.56,0.0
26.37,60.0,0.0,3.56,0,26.37
26.33,60.0,0.0,3.56,0,26.33
0.0,5000.0,0,26.33,3.56,0.0
26.33,60.0,0.0,3.56,0,26.33
26.28,60.0,0.0,3.56,0,26.28
0.0,5000.0,0,26.28,3.56,0.0
26.28,60.0,0.0,3.56,0,26.28
26.24,60.0,0.0,3.56,0,26.24
0.0,5000.0,0,26.24,3.56,0.0
26.24,60.0,0.0,3.56,0,26.24
26.2,60.0,0.0,3.56,0,26.2
0.0,5000.0,0,26.2,3.56,0.0
26.2,60.0,0.0,3.56,0,26.2
26.16,60.0,0.0,3.56,0,26.16
0.0,5000.0,0,26.16,3.56,0.0
26.16,60.0,0.0,3.56,0,26.16
26.11,60.0,0.0,3.56,0,26.11
0.0,5000.0,0,26.11,3.56,0.0
26.11,60.0,0.0,3.56,0,26.11
26.07,60.0,0.0,3.56,0,26.07
0.0,5000.0,0,26.07,3.56,0.0
26.07,60.0,0.0,3.56,0,26.07
26.03,60.0,0.0,3.56,0,26.03
0.0,5000.0,0,26.03,3.56,0.0
26.03,60.0,0.0,3.56,0,26.03
25.99,60.0,0.0,3.56,0,25.99
0.0,5000.0,0,25.99,3.56,0.0
25.99,60.0,0.0,3.56,0,25.99
25.95,60.0,0.0,3.56,0,25.95
0.0,5000.0,0,25.95,3.56,0.0
25.95,60.0,0.0,3.56,0,25.95
25.92,60.0,0.0,3.56,0,25.92
0.0,5000.0,0,25.92,3.56,0.0
25.92,60.0,0.0,3.56,0,25.92
25.88,60.0,0.0,3.56,0,25.88
0.0,5000.0,0,25.88,3.56,0.0
25.88,60.0,0.0,3.56,0,25.88
25.84,60.0,0.0,3.56,0,25.84
0.0,5000.0,0,25.84,3.56,0.0
25.84,60.0,0.0,3.56,0,25.84
25.81,60.0,0.0,3.56,0,25.81
0.0,5000.0,0,25.81,3.56,0.0
25.81,60.0,0.0,3.56,0,25.81
25.77,60.0,0.0,3.56,0,25.77
0.0,5000.0,0,25.77,3.56,0.0
25.77,60.0,0.0,3.56,0,25.77
25.74,60.0,0.0,3.56,0,25.74
0.0,5000.0,0,25.74,3.56,0.0
25.74,60.0,0.0,3.56,0,25.74
25.7,60.0,0.0,3.56,0,25.7
0.0,5000.0,0,25.7,3.56,0.0
25.7,60.0,0.0,3.56,0,25.7
25.67,60.0,0.0,3.56,0,25.67
0.0,5000.0,0,25.67,3.56,0.0
25.67,60.0,0.0,3.56,0,25.67
25.64,60.0,0.0,3.56,0,25.64
0.0,5000.0,0,25.64,3.56,0.0
25.64,60.0,0.0,3.56,0,25.64
25.61,60.0,0.0,3.56,0,25.61
0.0,5000.0,0,25.61,3.56,0.0
25.61,60.0,0.0,3.56,0,25.61
25.58,60.0,0.0,3.56,0,25.58
0.0,5000.0,0,25.58,3.56,0.0
25.58,60.0,0.0,3.56,0,25.58
25.54,60.0,0.0,3.56,0,25.54
0.0,5000.0,0,25.54,3.56,0.0
25.54,60.0,0.0,3.56,0,25.54
25.52,60.0,0.0,3.56,0,25.52
0.0,5000.0,0,25.52,3.56,0.0
25.52,60.0,0.0,3.56,0,25.52
25.49,60.0,0.0,3.56,0,25.49
0.0,5000.0,0,25.49,3.56,0.0
25.49,60.0,0.0,3.56,0,25.49
25.46,60.0,0.0,3.56,0,25.46
0.0,5000.0,0,25.46,3.56,0.0
25.46,60.0,0.0,3.56,0,25.46
25.43,60.0,0.0,3.56,0,25.43
0.0,5000.0,0,25.43,3.56,0.0
25.43,60.0,0.0,3.56,0,25.43
25.41,60.0,0.0,3.56,0,25.41
0.0,5000.0,0,25.41,3.56,0.0
25.41,60.0,0.0,3.56,0,25.41
25.38,60.0,0.0,3.56,0,25.38
0.0,5000.0,0,25.38,3.56,0.0
25.38,60.0,0.0,3.56,0,25.38
25.36,60.0,0.0,3.56,0,25.36
0.0,5000.0,0,25.36,3.56,0.0
25.36,60.0,0.0,3.56,0,25.36
25.33,60.0,0.0,3.56,0,25.33
0.0,5000.0,0,25.33,3.56,0.0
25.33,60.0,0.0,3.56,0,25.33
25.31,60.0,0.0,3.56,0,25.31
0.0,5000.0,0,25.31,3.56,0.0
25.31,60.0,0.0,3.56,0,25.31
25.29,60.0,0.0,3.56,0,25.29
0.0,5000.0,0,25.29,3.56,0.0
25.29,60.0,0.0,3.56,0,25.29
25.27,60.0,0.0,3.56,0,25.27
0.0,5000.0,0,25.27,3.56,0.0
25.27,60.0,0.0,3.56,0,25.27
25.24,60.0,0.0,3.56,0,25.24
0.0,5000.0,0,25.24,3.56,0.0
25.24,60.0,0.0,3.56,0,25.24
25.22,60.0,0.0,3.56,0,25.22
0.0,5000.0,0,25.22,3.56,0.0
25.22,60.0,0.0,3.56,0,25.22
25.21,60.0,0.0,3.56,0,25.21
0.0,5000.0,0,25.21,3.56,0.0
25.21,60.0,0.0,3.56,0,25.21
25.19,60.0,0.0,3.56,0,25.19
0.0,5000.0,0,25.19,3.56,0.0
25.19,60.0,0.0,3.56,0,25.19
25.17,60.0,0.0,3.56,0,25.17
0.0,5000.0,0,25.17,3.56,0.0
25.17,60.0,0.0,3.56,0,25.17
25.15,60.0,0.0,3.56,0,25.15
0.0,5000.0,0,25.15,3.56,0.0
25.15,60.0,0.0,3.56,0,25.15
25.14,60.0,0.0,3.56,0,25.14
0.0,5000.0,0,25.14,3.56,0.0
25.14,60.0,0.0,3.56,0,25.14
25.12,60.0,0.0,3.56,0,25.12
0.0,5000.0,0,25.12,3.56,0.0
25.12,60.0,0.0,3.56,0,25.12
25.11,60.0,0.0,3.56,0,25.11
0.0,5000.0,0,25.11,3.56,0.0
25.11,60.0,0.0,3.56,0,25.11
25.1,60.0,0.0,3.56,0,25.1
0.0,5000.0,0,25.1,3.56,0.0
25.1,60.0,0.0,3.56,0,25.1
25.08,60.0,0.0,3.56,0,25.08
0.0,5000.0,0,25.08,3.56,0.0
25.08,60.0,0.0,3.56,0,25.08
25.07,60.0,0.0,3.56,0,25.07
0.0,5000.0,0,25.07,3.56,0.0
25.07,60.0,0.0,3.56,0,25.07
25.06,60.0,0.0,3.56,0,25.06
0.0,5000.0,0,25.06,3.56,0.0
25.06,60.0,0.0,3.56,0,25.06
25.05,60.0,0.0,3.56,0,25.05
0.0,5000.0,0,25.05,3.56,0.0
25.05,60.0,0.0,3.56,0,25.05
25.04,60.0,0.0,3.56,0,25.04
0.0,5000.0,0,25.04,3.56,0.0
25.04,60.0,0.0,3.56,0,25.04
25.03,60.0,0.0,3.56,0,25.03
0.0,5000.0,0,25.03,3.56,0.0
25.03,60.0,0.0,3.56,0,25.03
25.03,60.0,0.0,3.56,0,25.03
0.0,5000.0,0,25.03,3.56,0.0
25.03,60.0,0.0,3.56,0,25.03
25.02,60.0,0.0,3.56,0,25.02
0.0,5000.0,0,25.02,3.56,0.0
25.02,60.0,0.0,3.56,0,25.02
25.02,60.0,0.0,3.56,0,25.02
0.0,5000.0,0,25.02,3.56,0.0
25.02,60.0,0.0,3.56,0,25.02
25.01,60.0,0.0,3.56,0,25.01
0.0,5000.0,0,25.01,3.56,0.0
25.01,60.0,0.0,3.56,0,25.01
25.01,60.0,0.0,3.56,0,25.01
0.0,5000.0,0,25.01,3.56,0.0
25.01,60.0,0.0,3.56,0,25.01
25.0,60.0,0.0,3.56,0,25.0
0.0,5000.0,0,25.0,3.56,0.0
25.0,60.0,0.0,3.56,0,25.0
25.0,60.0,0.0,3.56,0,25.0
0.0,5000.0,0,25.0,3.56,0.0
25.0,60.0,0.0,3.56,0,25.0
25.0,60.0,0.0,3.56,0,25.0
0.0,5000.0,0,25.0,3.56,0.0
25.0,60.0,0.0,3.56,0,25.0
25.0,60.0,0.0,3.56,0,25.0
0.0,5000.0,0,25.0,3.56,0.0
25.0,60.0,0.0,3.56,0,25.0
25.0,60.0,0.0,3.56,0,25.0
0.0,5000.0,0,25.0,3.56,0.0
25.0,60.0,0.0,3.56,0,25.0
25.0,60.0,0.0,3.56,0,25.0
0.0,5000.0,0,25.0,3.56,0.0
25.0,60.0,0.0,3.56,0,25.0
25.0,60.0,0.0,3.56,0,25.0
0.0,5000.0,0,25.0,3.56,0.0
25.0,60.0,0.0,3.56,0,25.0
25.01,60.0,0.0,3.56,0,25.01
0.0,5000.0,0,25.01,3.56,0.0
25.01,60.0,0.0,3.56,0,25.01
25.01,60.0,0.0,3.56,0,25.01
0.0,5000.0,0,25.01,3.56,0.0
25.01,60.0,0.0,3.56,0,25.01
25.02,60.0,0.0,3.56,0,25.02
0.0,5000.0,0,25.02,3.56,0.0
25.02,60.0,0.0,3.56,0,25.02
25.02,60.0,0.0,3.56,0,25.02
0.0,5000.0,0,25.02,3.56,0.0
25.02,60.0,0.0,3.56,0,25.02
25.03,60.0,0.0,3.56,0,25.03
0.0,5000.0,0,25.03,3.56,0.0
25.03,60.0,0.0,3.56,0,25.03
25.03,60.0,0.0,3.56,0,25.03
0.0,5000.0,0,25.03,3.56,0.0
25.03,60.0,0.0,3.56,0,25.03
25.04,60.0,0.0,3.56,0,25.04
0.0,5000.0,0,25.04,3.56,0.0
25.04,60.0,0.0,3.56,0,25.04
25.05,60.0,0.0,3.56,0,25.05
0.0,5000.0,0,25.05,3.56,0.0
25.05,60.0,0.0,3.56,0,25.05
25.06,60.0,0.0,3.56,0,25.06
0.0,5000.0,0,25.06,3.56,0.0
25.06,60.0,0.0,3.56,0,25.06
25.07,60.0,0.0,3.56,0,25.07
0.0,5000.0,0,25.07,3.56,0.0
25.07,60.0,0.0,3.56,0,25.07
25.08,60.0,0.0,3.56,0,25.08
0.0,5000.0,0,25.08,3.56,0.0
25.08,60.0,0.0,3.56,0,25.08
25.1,60.0,0.0,3.56,0,25.1
0.0,5000.0,0,25.1,3.56,0.0
25.1,60.0,0.0,3.56,0,25.1
25.11,60.0,0.0,3.56,0,25.11
0.0,5000.0,0,25.11,3.56,0.0
25.11,60.0,0.0,3.56,0,25.11
25.12,60.0,0.0,3.56,0,25.12
0.0,5000.0,0,25.12,3.56,0.0
25.12,60.0,0.0,3.56,0,25.12
25.14,60.0,0.0,3.56,0,25.14
0.0,5000.0,0,25.14,3.56,0.0
25.14,60.0,0.0,3.56,0,25.14
25.15,60.0,0.0,3.56,0,25.15
0.0,5000.0,0,25.15,3.56,0.0
25.15,60.0,0.0,3.56,0,25.15
25.17,60.0,0.0,3.56,0,25.17
0.0,5000.0,0,25.17,3.56,0.0
25.17,60.0,0.0,3.56,0,25.17
25.19,60.0,0.0,3.56,0,25.19
0.0,5000.0,0,25.19,3.56,0.0
25.19,60.0,0.0,3.56,0,25.19
25.21,60.0,0.0,3.56,0,25.21
0.0,5000.0,0,25.21,3.56,0.0
25.21,60.0,0.0,3.56,0,25.21
25.22,60.0,0.0,3.56,0,25.22
0.0,5000.0,0,25.22,3.56,0.0
25.22,60.0,0.0,3.56,0,25.22
25.24,60.0,0.0,3.56,0,25.24
0.0,5000.0,0,25.24,3.56,0.0
25.24,60.0,0.0,3.56,0,25.24
25.27,60.0,0.0,3.56,0,25.27
0.0,5000.0,0,25.27,3.56,0.0
25.27,60.0,0.0,3.56,0,25.27
25.29,60.0,0.0,3.56,0,25.29
0.0,5000.0,0,25.29,3.56,0.0
25.29,60.0,0.0,3.56,0,25.29
25.31,60.0,0.0,3.56,0,25.31
0.0,5000.0,0,25.31,3.56,0.0
25.31,60.0,0.0,3.56,0,25.31
25.33,60.0,0.0,3.56,0,25.33
0.0,5000.0,0,25.33,3.56,0.0
25.33,60.0,0.0,3.56,0,25.33
25.36,60.0,0.0,3.56,0,25.36
0.0,5000.0,0,25.36,3.56,0.0
25.36,60.0,0.0,3.56,0,25.36
25.38,60.0,0.0,3.56,0,25.38
0.0,5000.0,0,25.38,3.56,0.0
25.38,60.0,0.0,3.56,0,25.38
25.41,60.0,0.0,3.56,0,25.41
